cell_id,district_id,district_name,year,treatment,event,metric,value_days,fit_quality,lon,lat
DHK_0064,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.79403969158714,20.748211002539648
DHK_0065,DHK,Dhenkanal,2019,0,none,SOS,288,good,85.67499288429175,20.85303293923416
DHK_0065,DHK,Dhenkanal,2019,0,none,POS,288,good,85.67499288429175,20.85303293923416
DHK_0065,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.67499288429175,20.85303293923416
DHK_0066,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.51540441987616,20.662017425574454
DHK_0066,DHK,Dhenkanal,2019,0,none,POS,288,good,85.51540441987616,20.662017425574454
DHK_0066,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.51540441987616,20.662017425574454
DHK_0067,DHK,Dhenkanal,2019,0,none,SOS,258,good,85.78362715530973,20.72916542689316
DHK_0067,DHK,Dhenkanal,2019,0,none,POS,288,good,85.78362715530973,20.72916542689316
DHK_0067,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.78362715530973,20.72916542689316
DHK_0068,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.75182955257351,20.859030892876838
DHK_0068,DHK,Dhenkanal,2019,0,none,POS,258,good,85.75182955257351,20.859030892876838
DHK_0068,DHK,Dhenkanal,2019,0,none,EOS,,good,85.75182955257351,20.859030892876838
DHK_0069,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.5149182501079,20.613231078673266
DHK_0069,DHK,Dhenkanal,2019,0,none,POS,258,good,85.5149182501079,20.613231078673266
DHK_0069,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.5149182501079,20.613231078673266
DHK_0070,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.59751988756005,21.019539013766764
DHK_0070,DHK,Dhenkanal,2019,0,none,POS,288,good,85.59751988756005,21.019539013766764
DHK_0070,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.59751988756005,21.019539013766764
DHK_0071,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.38410985926367,20.552437287002324
DHK_0071,DHK,Dhenkanal,2019,0,none,POS,288,good,85.38410985926367,20.552437287002324
DHK_0071,DHK,Dhenkanal,2019,0,none,EOS,,good,85.38410985926367,20.552437287002324
DHK_0072,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.61434972615913,20.968184987843973
DHK_0072,DHK,Dhenkanal,2019,0,none,POS,288,good,85.61434972615913,20.968184987843973
DHK_0072,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.61434972615913,20.968184987843973
DHK_0073,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.64641129531579,20.60889053386344
DHK_0073,DHK,Dhenkanal,2019,0,none,POS,288,good,85.64641129531579,20.60889053386344
DHK_0073,DHK,Dhenkanal,2019,0,none,EOS,,good,85.64641129531579,20.60889053386344
DHK_0074,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.37327068720727,21.116000319431866
DHK_0074,DHK,Dhenkanal,2019,0,none,POS,288,good,85.37327068720727,21.116000319431866
DHK_0074,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.37327068720727,21.116000319431866
DHK_0075,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.85103426306354,20.831718793789115
DHK_0075,DHK,Dhenkanal,2019,0,none,POS,288,good,85.85103426306354,20.831718793789115
DHK_0075,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.85103426306354,20.831718793789115
DHK_0076,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.76942264136191,20.823021284575614
DHK_0076,DHK,Dhenkanal,2019,0,none,POS,288,good,85.76942264136191,20.823021284575614
DHK_0076,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.76942264136191,20.823021284575614
DHK_0077,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.29806468589068,20.957190597866425
DHK_0077,DHK,Dhenkanal,2019,0,none,POS,288,good,85.29806468589068,20.957190597866425
DHK_0077,DHK,Dhenkanal,2019,0,none,EOS,,good,85.29806468589068,20.957190597866425
DHK_0078,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.75535103549468,20.78136211961355
